"","Titulo","Autor","Editorial","Precio","Valoracion","Cant_coment","Cant_pag","Formato","Url"
"1084","Viva la Aventura","Annie Goldman","Createspace Independent Publishing Platform",11548,5,1,30,"Paperback","https://www.bookdepository.com/es/Viva-la-Aventura-Annie-Goldman/9781517542917?ref=grid-view"
"1085","Krazy Eye y Screecher Hacen una Carrera de Primos.","Chris Buckland","Createspace Independent Publishing Platform",10082,0,0,48,"Paperback","https://www.bookdepository.com/es/Krazy-Eye-y-Screecher-Hacen-una-Carrera-de-Primos-Chris-Buckland/9781519623775?ref=grid-view"
"1086","Cuentos de Ciencia Ficcion Para Ninos","Enzo Maqueira","Ediciones Lea",10215,4.17,6,64,"Paperback","https://www.bookdepository.com/es/Cuentos-de-Ciencia-Ficcion-Para-Ninos-Enzo-Maqueira/9789876348485?ref=grid-view"
"1087","Quienes Fueron Los Hermanos Wright?","James Buckley","Loqueleo",11376,4.25,465,103,"Paperback","https://www.bookdepository.com/es/Quienes-Fueron-Los-Hermanos-Wright-James-Buckley/9781631134326?ref=grid-view"
"1088","Laberinto","Victor Panicello","BAMBU",18157,3.45,42,400,"Paperback","https://www.bookdepository.com/es/Laberinto-Victor-Panicello/9788483433973?ref=grid-view"
"1089","Politicamente Incorrectas 2","Emma Mars","Createspace Independent Publishing Platform",15957,4.17,118,276,"Paperback","https://www.bookdepository.com/es/Politicamente-Incorrectas-2-Emma-Mars/9781517553388?ref=grid-view"
"1090","Nico Lince y las Puertas del Infierno","P a Garcia Jerez","Createspace Independent Publishing Platform",20002,0,0,374,"Paperback","https://www.bookdepository.com/es/Nico-Lince-y-las-Puertas-del-Infierno-P-Garcia-Jerez/9781518700903?ref=grid-view"
"1091","Un Marido Ideal","Oscar Wilde","Createspace Independent Publishing Platform",10568,3.73,15,102,"Paperback","https://www.bookdepository.com/es/Un-Marido-Ideal-Oscar-Wilde/9781517517144?ref=grid-view"
"1092","Pankyland","John Hope","Createspace Independent Publishing Platform",10539,4.29,7,156,"Paperback","https://www.bookdepository.com/es/Pankyland-John-Hope/9781518605727?ref=grid-view"
"1093","Los cuentos del loco","Homero Cerecedo","Createspace Independent Publishing Platform",8725,0,0,80,"Paperback","https://www.bookdepository.com/es/Los-cuentos-del-loco-Homero-Cerecedo/9781518729119?ref=grid-view"
"1094","Se Buscan Chicas: Una Novela Sobre La Trata de Jovenes / Girls Wanted","Christel Guczka","B DE BLOCK",16764,2.57,7,168,"Paperback","https://www.bookdepository.com/es/Se-Buscan-Chicas-Una-Novela-Sobre-La-Trata-de-Jovenes-Girls-Wanted-Christel-Guczka/9786074808926?ref=grid-view"
"1095","Roundy and Friends - Columbus","Andres Varela","Soccertowns LLC",21896,3,1,40,"Hardback","https://www.bookdepository.com/es/Roundy-Friends-Columbus-Andres-Varela/9780986358401?ref=grid-view"
"1096","desaparece!","Inés Díaz Arriero","Createspace Independent Publishing Platform",12637,3,12,174,"Paperback","https://www.bookdepository.com/es/desaparece-Inés-Díaz-Arriero/9781518618970?ref=grid-view"
"1097","Cr nicas de Skyler","Gonzalo Grande Moreno","Createspace Independent Publishing Platform",28313,0,0,454,"Paperback","https://www.bookdepository.com/es/Cr-nicas-de-Skyler-Gonzalo-Grande-Moreno/9781519470775?ref=grid-view"
"1098","The Toddler's Handbook","Dayna Martin","Engage Books",21113,3.93,54,48,"Hardback","https://www.bookdepository.com/es/Toddlers-Handbook-Dayna-Martin/9781772262261?ref=grid-view"
"1099","Petalo y El Pote * Petal and the Pot","Pat Alvarado","Piggy Press Books",19891,0,0,30,"Hardback","https://www.bookdepository.com/es/Petalo-y-El-Pote-Petal-Pot-Pat-Alvarado/9789962690627?ref=grid-view"
"1100","Mi abuela y sus ocurrencias","Adelfa Martin","Createspace Independent Publishing Platform",12061,0,0,132,"Paperback","https://www.bookdepository.com/es/Mi-abuela-y-sus-ocurrencias-Adelfa-Martin/9781491251768?ref=grid-view"
"1101","El Hotel Nightmare","Stephany Owen","Createspace Independent Publishing Platform",12540,5,1,184,"Paperback","https://www.bookdepository.com/es/El-Hotel-Nightmare-Stephany-Owen/9781491286791?ref=grid-view"
"1102","El Nino Volador","Amy Potter","Createspace Independent Publishing Platform",8728,3.94,527,42,"Paperback","https://www.bookdepository.com/es/El-Nino-Volador-Amy-Potter/9781492926986?ref=grid-view"
"1103","La Princesita del Arco Iris * the Little Rainbow Princess","Pat Alvarado","Piggy Press Books",21314,0,0,34,"Hardback","https://www.bookdepository.com/es/La-Princesita-del-Arco-Iris-Little-Rainbow-Princess-Pat-Alvarado/9789962690610?ref=grid-view"
"1104","Una Promesa","Jesus Antonio Martinez Gutierrez","Palibrio",25586,0,0,160,"Hardback","https://www.bookdepository.com/es/Una-Promesa-Jesus-Antonio-Martinez-Gutierrez/9781463364885?ref=grid-view"
"1105","Un Rayo En La Pradera","Silvia Gonzalez Delgado","Createspace Independent Publishing Platform",12940,4.08,12,196,"Paperback","https://www.bookdepository.com/es/Un-Rayo-En-La-Pradera-Silvia-Gonzalez-Delgado/9781523307548?ref=grid-view"
"1106","Felicidad Ilimitada","Jose Gallegos","Createspace Independent Publishing Platform",7962,3.57,7,38,"Paperback","https://www.bookdepository.com/es/Felicidad-Ilimitada-Jose-Gallegos/9781523348657?ref=grid-view"
"1107","Gorros de Animales","Fiona Goble","Cute Ediciones Srl",23984,0,0,112,"Paperback","https://www.bookdepository.com/es/Gorros-de-Animales-Fiona-Goble/9789871903269?ref=grid-view"
"1108","Estamos Atrapados","Cecilia Jimenez","Createspace Independent Publishing Platform",9960,0,0,72,"Paperback","https://www.bookdepository.com/es/Estamos-Atrapados-Cecilia-Jimenez/9781523693474?ref=grid-view"
"1109","Aventura","Funston","Emc Pub",30592,0,0,NA,"Paperback","https://www.bookdepository.com/es/Aventura-Funston/9780821939970?ref=grid-view"
"1110","Lucha Libre: The Man in the Silver Mask","Xavier Garza","Cinco Puntos Press,U.S.",16494,4.22,89,40,"Hardback","https://www.bookdepository.com/es/Lucha-Libre-Man-Silver-Mask-Xavier-Garza/9780938317920?ref=grid-view"
"1111","Solo Para Ellas","Zondervan","Vida Publishers",12191,3.4,5,120,"Paperback","https://www.bookdepository.com/es/Solo-Para-Ellas-Zondervan/9780829757347?ref=grid-view"
"1112","Biblia Pechi-NVI","Zondervan","Vida Publishers",27002,5,1,1266,"Hardback","https://www.bookdepository.com/es/Biblia-Pechi-NVI-Zondervan/9780829757903?ref=grid-view"
"1113","Lagos","JoAnn Early Macken","Gareth Stevens Publishing",19926,0,0,24,"Hardback","https://www.bookdepository.com/es/Lagos-JoAnn-Early-Macken/9780836865431?ref=grid-view"
"1114","I'm Ready for Math/Ya Puedo Aprender Matematicas Set","Weekly Reader Editorial","Gareth Stevens Publishing",68146,0,0,16,"Hardback","https://www.bookdepository.com/es/Im-Ready-for-Math-Ya-Puedo-Aprender-Matematicas-Set-Weekly-Reader-Editorial/9780836864830?ref=grid-view"
"1115","Tornados","Susan Nations","Weekly Reader Early Learning Library",19926,4.44,9,24,"Hardback","https://www.bookdepository.com/es/Tornados-Susan-Nations/9780836880755?ref=grid-view"
"1116","Vamos A Usar Datos de Division en el Jardin","Susan Nations","Weekly Reader Early Learning Library",19926,4,1,24,"Hardback","https://www.bookdepository.com/es/Vamos-Usar-Datos-de-Division-en-el-Jardin-Susan-Nations/9780836892949?ref=grid-view"
"1117","Pizza Por Partes","Susan Nations","Weekly Reader Early Learning Library",23596,4,1,24,"Hardback","https://www.bookdepository.com/es/Pizza-Por-Partes-Susan-Nations/9780836892970?ref=grid-view"
"1118","La Piel y el Pelo de los Animales","Jonatha A Brown","Weekly Reader Early Learning Library",19926,0,0,24,"Hardback","https://www.bookdepository.com/es/La-Piel-y-el-Pelo-de-los-Animales-Jonatha-Brown/9780836874150?ref=grid-view"
"1119","Blink, Blink, Clop, Clop","E Katia Moritz Ph D","Weston Press",14409,4.33,6,38,"Paperback","https://www.bookdepository.com/es/Blink-Blink-Clop-Clop-E-Katia-Moritz-Ph-D/9780983454915?ref=grid-view"
"1120","Los Volcanes de la Tierra","Bobbie Kalman","Crabtree Publishing Co,US",9924,0,0,32,"Paperback","https://www.bookdepository.com/es/Los-Volcanes-de-la-Tierra-Bobbie-Kalman/9780778782612?ref=grid-view"
"1121","El Ciclo de Vida de la Mariposa","Bobbie Kalman","Crabtree Publishing Co,Canada",9685,3.93,42,32,"Paperback","https://www.bookdepository.com/es/El-Ciclo-de-Vida-de-la-Mariposa-Bobbie-Kalman/9780778787082?ref=grid-view"
"1122","Hazme reir, soy tu madre","Barbara Johnson","Thomas Nelson Publishers",10664,3.91,55,98,"Hardback","https://www.bookdepository.com/es/Hazme-reir-soy-tu-madre-Barbara-Johnson/9780881139891?ref=grid-view"
"1123","ME Parecio Ver","Pam Adams","Child's Play International Ltd",14460,3.86,7,NA,"Paperback","https://www.bookdepository.com/es/ME-Parecio-Ver-Pam-Adams/9780859539708?ref=grid-view"
"1124","Un Llamado Inaudible","J O Alfonzo","Cenal. Centro Nacional del Libro",9722,5,1,136,"Paperback","https://www.bookdepository.com/es/Un-Llamado-Inaudible-J-O-Alfonzo/9789801287155?ref=grid-view"
"1125","Space","E. O'Brien","Usborne Publishing Ltd",24367,3,7,48,"Paperback","https://www.bookdepository.com/es/Space-E-OBrien/9780746037614?ref=grid-view"
"1126","Curse of the Lost Idol","G. Walters","Usborne Publishing Ltd",12688,4,1,48,"Paperback","https://www.bookdepository.com/es/Curse-Lost-Idol-G-Walters/9780746052556?ref=grid-view"
"1127","Kung Fu En Una Taza de Te","Alfonso Araujo","LIBROS EN RED",24412,0,0,108,"Paperback","https://www.bookdepository.com/es/Kung-Fu-En-Una-Taza-de-Te-Alfonso-Araujo/9781597541978?ref=grid-view"
"1128","Baak. Un cuento maya","Judy Goldman","Promolibro",14826,0,0,NA,"","https://www.bookdepository.com/es/Baak-Un-cuento-maya-Judy-Goldman/9786074562538?ref=grid-view"
"1129","!bien Hecho, Ajay!","Stuart J. Murphy","Charlesbridge Publishing,U.S.",8500,3.6,20,32,"Paperback","https://www.bookdepository.com/es/bien-Hecho-Ajay-Stuart-J-Murphy/9781580894876?ref=grid-view"
"1130","Emma Hace Amigos","Stuart J. Murphy","Charlesbridge Publishing,U.S.",14247,3.48,31,32,"Hardback","https://www.bookdepository.com/es/Emma-Hace-Amigos-Stuart-J-Murphy/9781580894821?ref=grid-view"
"1131","Camila Y Su Equipo","Stuart J. Murphy","Charlesbridge Publishing,U.S.",16834,3.31,29,32,"Hardback","https://www.bookdepository.com/es/Camila-Y-Su-Equipo-Stuart-J-Murphy/9781580894906?ref=grid-view"
"1132","!bien Hecho, Ajay!","Stuart J. Murphy","Charlesbridge Publishing,U.S.",17038,3.6,20,32,"Hardback","https://www.bookdepository.com/es/bien-Hecho-Ajay-Stuart-J-Murphy/9781580894869?ref=grid-view"
"1133","Ivanhoe","Sir Walter Scott","iUniverse",21842,3.75,88455,384,"Paperback","https://www.bookdepository.com/es/Ivanhoe-Sir-Walter-Scott/9781583487839?ref=grid-view"
"1134","La Vuelta Almundo en 80 Dias/Around The World In 80 Days","Julio Verne","iUniverse",15954,3.94,186990,256,"Paperback","https://www.bookdepository.com/es/La-Vuelta-Almundo-en-80-Dias-Around-World-80-Days-Julio-Verne/9781583488317?ref=grid-view"
"1135","Promesas de Dios para ninas","Jack Countryman","Thomas Nelson Publishers",9150,4,5,128,"Paperback","https://www.bookdepository.com/es/Promesas-de-Dios-para-ninas-Jack-Countryman/9781602554184?ref=grid-view"
"1136","Que Quieres Ser?","Amy White","Santillana USA Publishing Company",9240,0,0,16,"Paperback","https://www.bookdepository.com/es/Que-Quieres-Ser-Amy-White/9781603964029?ref=grid-view"
"1137","Hablemos Acerca del S-E-X-O","Sam Gitchel","BOOK PEDDLERS",12361,0,0,92,"Paperback","https://www.bookdepository.com/es/Hablemos-Acerca-del-S-E-X-O-Sam-Gitchel/9781931863193?ref=grid-view"
"1138","Family / Familia","Diane Gonzales Bertrand","Pinata Books",17029,4.15,20,1,"Hardback","https://www.bookdepository.com/es/Family-Familia-Diane-Gonzales-Bertrand/9781558852693?ref=grid-view"
"1139","Pluto and the Universe Plut N y El Universo","Fabiola Johnson","Palibrio",10636,5,2,70,"Paperback","https://www.bookdepository.com/es/Pluto-Universe-Plut-N-y-El-Universo-Fabiola-Johnson/9781463302870?ref=grid-view"
"1140","La Guerra de Las Bandas","K L Denman","Orca Book Publishers",9015,3.25,79,107,"Paperback","https://www.bookdepository.com/es/La-Guerra-de-Las-Bandas-K-L-Denman/9781551439983?ref=grid-view"
"1141","Poemas a la Luna","Various Authors","Editorial Luis Vives (Edelvives)",39891,4.14,21,28,"Hardback","https://www.bookdepository.com/es/Poemas-la-Luna-Various-Authors/9788426373380?ref=grid-view"
"1142","La Gran Aventura","Jordi Sierra i Fabra","BAMBU",10767,3.71,21,122,"Paperback","https://www.bookdepository.com/es/La-Gran-Aventura-Jordi-Sierra-i-Fabra/9788483430224?ref=grid-view"
"1143","Pequenas Historias del Globo","Angel Burgas","BAMBU",12281,2.87,15,192,"Paperback","https://www.bookdepository.com/es/Pequenas-Historias-del-Globo-Angel-Burgas/9788483431238?ref=grid-view"
"1144","Mas Alla de Las Tres Dunas","Susana Fernandez Gabaldon","BAMBU",13128,3.32,60,218,"Paperback","https://www.bookdepository.com/es/Mas-Alla-de-Las-Tres-Dunas-Susana-Fernandez-Gabaldon/9788483430231?ref=grid-view"
"1145","El Enigma del Cid","Maria Jose Luis","BAMBU",17679,2.82,17,403,"Paperback","https://www.bookdepository.com/es/El-Enigma-del-Cid-Maria-Jose-Luis/9788483430972?ref=grid-view"
"1146","En La Otra Punta de La Tierra","Philippe Nessmann","BAMBU",18170,2.88,25,232,"Paperback","https://www.bookdepository.com/es/En-La-Otra-Punta-de-La-Tierra-Philippe-Nessmann/9788483430538?ref=grid-view"
"1147","Estudio de Factibilidad Para Chamaedorea Tepejilote","Hernandez Trejo Mario","EAE Editorial Academia Espanola",30814,0,0,84,"Paperback","https://www.bookdepository.com/es/Estudio-de-Factibilidad-Para-Chamaedorea-Tepejilote-Hernandez-Trejo-Mario/9783845488554?ref=grid-view"
"1148","Relatos del Billabong","James Vance Marshall","Thule Ediciones",18141,4.03,105,62,"Hardback","https://www.bookdepository.com/es/Relatos-del-Billabong-James-Vance-Marshall/9788492595235?ref=grid-view"
"1149","Estos Dias Azules . . .","Antonio Ventura","Thule Ediciones",14462,2,2,32,"Hardback","https://www.bookdepository.com/es/Estos-Dias-Azules-Antonio-Ventura/9788492595198?ref=grid-view"
"1150","Pictograma","Po Yen Chang","Thule Ediciones",15853,0,0,96,"Hardback","https://www.bookdepository.com/es/Pictograma-Po-Yen-Chang/9788492595853?ref=grid-view"
"1151","En El Reino de La Puntuacion","Christian Morgenstern","Thule Ediciones",13821,4.2,20,32,"Hardback","https://www.bookdepository.com/es/En-El-Reino-de-La-Puntuacion-Christian-Morgenstern/9788492595914?ref=grid-view"
"1152","Mister cuadrado / Mister Square","Anna Cerasoli","Lectorum Pubns",18429,3.5,2,167,"Paperback","https://www.bookdepository.com/es/Mister-cuadrado-Mister-Square-Anna-Cerasoli/9788492695096?ref=grid-view"
"1153","Taller de escritura: Guia didactica","Belén Artuñedo Guillén","Editorial Edinumen",28781,0,0,80,"Paperback","https://www.bookdepository.com/es/Taller-de-escritura-Guia-didactica-Belén-Artuñedo-Guillén/9788489756809?ref=grid-view"
"1154","Cantan Los Gallos","Marisol Ortiz De Zarate","BAMBU",18289,3.18,17,264,"Hardback","https://www.bookdepository.com/es/Cantan-Los-Gallos-Marisol-Ortiz-De-Zarate/9788483431290?ref=grid-view"
"1155","Cachicos","Jose Maria Santos De Las Heras","Lulu.com",18467,0,0,176,"Paperback","https://www.bookdepository.com/es/Cachicos-Jose-Maria-Santos-De-Las-Heras/9781847998859?ref=grid-view"
"1156","Ali Baba y los 40 ladrones","Anonimo","Selector",8504,3,1,80,"Paperback","https://www.bookdepository.com/es/Ali-Baba-y-los-40-ladrones-Anonimo/9789708030588?ref=grid-view"
"1157","Diviertete Con Sonido","Carlos Gutierrez","Selector",9399,0,0,160,"Paperback","https://www.bookdepository.com/es/Diviertete-Con-Sonido-Carlos-Gutierrez/9789708030755?ref=grid-view"
"1158","La Sombra Del Condor","Miguel Aranguren","Editorial Editex",18438,2.75,4,130,"Paperback","https://www.bookdepository.com/es/La-Sombra-Del-Condor-Miguel-Aranguren/9788471316660?ref=grid-view"
"1159","Los Egipcios","Renzo Rossi","Editorial Editex",26247,3.67,6,124,"Paperback","https://www.bookdepository.com/es/Los-Egipcios-Renzo-Rossi/9788471319005?ref=grid-view"
"1160","La Conquista Del Espacio","Lorenzo Pinna","Editorial Editex",32676,3,1,94,"Paperback","https://www.bookdepository.com/es/La-Conquista-Del-Espacio-Lorenzo-Pinna/9788471319265?ref=grid-view"
"1161","Los Griegos/ Greeks","Bernardo Rogora","Editorial Editex",32676,3,1,124,"Paperback","https://www.bookdepository.com/es/Los-Griegos-Greeks-Bernardo-Rogora/9788471319081?ref=grid-view"
"1162","El Misterio del Caballero Negro","Olaf Fritsche","MacMillan Iberia S.A.",19862,3.33,3,216,"Hardback","https://www.bookdepository.com/es/El-Misterio-del-Caballero-Negro-Olaf-Fritsche/9788479424657?ref=grid-view"
"1163","English Grammar - Keys 1, 2 y 3 New Edition","Edward Rosset","Stanley",14024,0,0,40,"Paperback","https://www.bookdepository.com/es/English-Grammar-Keys-1-2-y-3-New-Edition-Edward-Rosset/9788478732869?ref=grid-view"
"1164","Conversation in Action - Let's Talk","Edward Rosset","Stanley",22366,0,0,176,"Paperback","https://www.bookdepository.com/es/Conversation-Action-Lets-Talk-Edward-Rosset/9788478733262?ref=grid-view"
"1165","El Siglo XX","Marcelo Birmajer","Fondo de Cultura Economica USA",11819,3.19,26,125,"Paperback","https://www.bookdepository.com/es/El-Siglo-XX-Marcelo-Birmajer/9789681670566?ref=grid-view"
"1166","Piedras De Carne/ Stones Of Meat","Bernat Castany Prado","Editorial Progreso Sa De Cv",17014,3.7,10,160,"Paperback","https://www.bookdepository.com/es/Piedras-De-Carne-Stones-Meat-Bernat-Castany-Prado/9789706418104?ref=grid-view"
"1167","El Museo De Los Ninos/ The Museum Of Children","Betina Keizman","Editorial Progreso Sa De Cv",17014,0,0,141,"Paperback","https://www.bookdepository.com/es/El-Museo-De-Los-Ninos-Museum-Children-Betina-Keizman/9789706417688?ref=grid-view"
"1168","El Quijote de la Mancha","Miguel De Servantes Saavedra","Selector, S.A. de C.V.",8504,3.88,213429,80,"Paperback","https://www.bookdepository.com/es/El-Quijote-de-la-Mancha-Miguel-De-Servantes-Saavedra/9789706434098?ref=grid-view"
