"","Titulo","Autor","Editorial","Precio","Valoracion","Cant_coment","Cant_pag","Formato","Url"
"120","We Like to Eat Well/Nos Gusta Comer Bien","Elyse April","Hohm Press,U.S.",13325,0,0,32,"Paperback","https://www.bookdepository.com/es/We-Like-Eat-Well-Nos-Gusta-Comer-Bien-Elyse-April/9781890772963?ref=grid-view"
"121","British Anthologies, Volume 3","Edward Arber","Nabu Press",26260,0,0,334,"Paperback","https://www.bookdepository.com/es/British-Anthologies-3-Edward-Arber/9781145741324?ref=grid-view"
"122","Resumen De Las Observaciones Meteorol gieas Efectuadas En La Pen nsula Y Algunas De Sus Islas Adyacentes ... Ordenado Y Publicado","Observatorio Astronomico De Madrid","Nabu Press",27689,0,0,378,"Paperback","https://www.bookdepository.com/es/Resumen-De-Las-Observaciones-Meteorol-gieas-Efectuadas-En-La-Pen-nsula-Y-Algunas-De-Sus-Islas-Adyacentes-Ordenado-Y-Publicado-Observatorio-Astronomico-De-Madrid/9781146672191?ref=grid-view"
"123","Prosas Profanas Y Otros Poemas","Ruben Dario","Nabu Press",19112,0,0,166,"Paperback","https://www.bookdepository.com/es/Prosas-Profanas-Y-Otros-Poemas-Ruben-Dario/9781146551366?ref=grid-view"
"124","Li es Elementares De Poetica Nacional","Francisco Freire De Carvalho","Nabu Press",24116,0,0,294,"Paperback","https://www.bookdepository.com/es/Li-es-Elementares-De-Poetica-Nacional-Francisco-Freire-De-Carvalho/9781148400280?ref=grid-view"
"125","El Sol / Por Carlos Honore","Carlos Honore","Nabu Press",22686,0,0,236,"Paperback","https://www.bookdepository.com/es/El-Sol-Por-Carlos-Honore-Carlos-Honore/9781147954159?ref=grid-view"
"126","El Hombre","Manuel De Quero","Nabu Press",14824,0,0,40,"Paperback","https://www.bookdepository.com/es/El-Hombre-Manuel-De-Quero/9781149660423?ref=grid-view"
"127","Cuentos De Navidad","Lidia Nesterovsky","Booksurge Publishing",14926,0,0,100,"Paperback","https://www.bookdepository.com/es/Cuentos-De-Navidad-Lidia-Nesterovsky/9781419636783?ref=grid-view"
"128","Preguntas y Respuatas La Tierra y El Espacio/ Earth and Space","Anita Ganeri","Parragon Inc",48691,5,1,256,"Hardback","https://www.bookdepository.com/es/Preguntas-y-Respuatas-La-Tierra-y-El-Espacio-Earth-Space-Anita-Ganeri/9781407534763?ref=grid-view"
"129","Eric No Juega","Christianne C Jones","Picture Window Books",15426,3,1,24,"Hardback","https://www.bookdepository.com/es/Eric-No-Juega-Christianne-C-Jones/9781404816831?ref=grid-view"
"130","Cansada de Esperar","Dana Meachen Rau","Picture Window Books",15650,4,3,32,"Hardback","https://www.bookdepository.com/es/Cansada-de-Esperar-Dana-Meachen-Rau/9781404816954?ref=grid-view"
"131","Imanes","Natalie M Rosinsky","Picture Window Books",10424,4,23,24,"Paperback","https://www.bookdepository.com/es/Imanes-Natalie-M-Rosinsky/9781404824973?ref=grid-view"
"132","El Ojo de la Tormenta","Rick Thomas","Picture Window Books",27767,0,0,24,"Hardback","https://www.bookdepository.com/es/El-Ojo-de-la-Tormenta-Rick-Thomas/9781404832145?ref=grid-view"
"133","Sopla Y Silba","Josepha Sherman","Picture Window Books",22088,3,1,24,"Hardback","https://www.bookdepository.com/es/Sopla-Y-Silba-Josepha-Sherman/9781404832176?ref=grid-view"
"134","Las Adventuras De Freddie El Dragoncito Vota Fuego","George Skudera","AUTHORHOUSE",11064,4,1,88,"Paperback","https://www.bookdepository.com/es/Las-Adventuras-De-Freddie-El-Dragoncito-Vota-Fuego-George-Skudera/9781425988951?ref=grid-view"
"135","Aventuras En Una Pompa De Jabon","Ana Fullana","Trafford Publishing",11177,0,0,116,"Paperback","https://www.bookdepository.com/es/Aventuras-En-Una-Pompa-De-Jabon-Ana-Fullana/9781425107765?ref=grid-view"
"136","Flora De Costa Rica","Adolfo Tonduz","Nabu Press",14824,0,0,32,"Paperback","https://www.bookdepository.com/es/Flora-De-Costa-Rica-Adolfo-Tonduz/9781149698006?ref=grid-view"
"137","La Leyenda Del Jinete Sin Cabeza (Classic Fiction)","Washington Irving","Stone Arch Books",10221,3.59,93,63,"Paperback","https://www.bookdepository.com/es/La-Leyenda-Del-Jinete-Sin-Cabeza-Classic-Fiction-Washington-Irving/9781434222749?ref=grid-view"
"138","El Perrito Oso","Rosie Munoz","AUTHORHOUSE",12494,0,0,28,"Paperback","https://www.bookdepository.com/es/El-Perrito-Oso-Rosie-Munoz/9781434300478?ref=grid-view"
"139","Mi Papa Perdio Su Trabajo Y Tengo Que Ayudarle a Encontrarlo","Robin E. Walters","AUTHORHOUSE",15855,0,0,36,"Paperback","https://www.bookdepository.com/es/Mi-Papa-Perdio-Su-Trabajo-Y-Tengo-Que-Ayudarle-Encontrarlo-Robin-E-Walters/9781434365453?ref=grid-view"
"140","El Maravilloso Buspy","Michael Muvald","Createspace Independent Publishing Platform",17395,0,0,300,"Paperback","https://www.bookdepository.com/es/El-Maravilloso-Buspy-Michael-Muvald/9781449508708?ref=grid-view"
"141","Nacer Bailando (Dancing Home)","Alma Flor Ada","Atheneum Books for Young Readers",16425,3.74,489,145,"Hardback","https://www.bookdepository.com/es/Nacer-Bailando-Dancing-Home-Alma-Flor-Ada/9781442420618?ref=grid-view"
"142","Amaneciendo En La Adolescencia","Juan Ricardo Diaz","Createspace Independent Publishing Platform",11572,0,0,130,"Paperback","https://www.bookdepository.com/es/Amaneciendo-En-La-Adolescencia-Juan-Ricardo-Diaz/9781440491757?ref=grid-view"
"143","Viaje al Centro de la Tierra/Journey To The Center Of The Earth","Jules Verne","iUniverse",13156,3.86,156802,192,"Paperback","https://www.bookdepository.com/es/Viaje-al-Centro-de-la-Tierra-Journey-Center-Earth-Jules-Verne/9781583487808?ref=grid-view"
"144","Narraciones","Jack London","iUniverse",12513,3.25,8,196,"Paperback","https://www.bookdepository.com/es/Narraciones-Jack-London/9781583487853?ref=grid-view"
"145","Cuento de Navidad","Charles Dickens","iUniverse",12015,4.06,614668,148,"Paperback","https://www.bookdepository.com/es/Cuento-de-Navidad-Charles-Dickens/9781583488256?ref=grid-view"
"146","Corazon","Edmondo De Amicis","iUniverse",17917,3.84,11011,308,"Paperback","https://www.bookdepository.com/es/Corazon-Edmondo-De-Amicis/9781583488270?ref=grid-view"
"147","Las Montanas","Chatherine Bradley","Two-Can Publishers",14354,4,2,32,"Hardback","https://www.bookdepository.com/es/Las-Montanas-Chatherine-Bradley/9781587289798?ref=grid-view"
"148","Frida y Franco","Cathy Camarena","ABDO Publishing Co",17613,0,0,24,"Hardback","https://www.bookdepository.com/es/Frida-y-Franco-Cathy-Camarena/9781596798632?ref=grid-view"
"149","We Like to Eat Well/Nos Gusta Comer Bien","Elyse April","Hohm Press,U.S.",13325,0,0,32,"Paperback","https://www.bookdepository.com/es/We-Like-Eat-Well-Nos-Gusta-Comer-Bien-Elyse-April/9781890772963?ref=grid-view"
"150","Los Veinticinco Gatos Mixtecos","Matthew Gollub","Tortuga Press",9714,3.4,15,32,"Paperback","https://www.bookdepository.com/es/Los-Veinticinco-Gatos-Mixtecos-Matthew-Gollub/9781889910017?ref=grid-view"
"151","La cruz del diablo/ The Devil's Cross","Gustavo Adolfo Becquer","Libros del Zorro Rojo",22383,3.59,122,34,"Hardback","https://www.bookdepository.com/es/La-cruz-del-diablo-Devils-Cross-Gustavo-Adolfo-Becquer/9788496509375?ref=grid-view"
"152","Ana y La Sibila","Antonio Sanchez-Escalonilla","BAMBU",16981,3.33,97,304,"Hardback","https://www.bookdepository.com/es/Ana-y-La-Sibila-Antonio-Sanchez-Escalonilla/9788493482602?ref=grid-view"
"153","Los Hombres de Muchaca","Mariela Rodriguez","BAMBU",11625,2.94,16,157,"Paperback","https://www.bookdepository.com/es/Los-Hombres-de-Muchaca-Mariela-Rodriguez/9788493482619?ref=grid-view"
"154","Dragon Busca Princesa","Purificacion Menaya","BAMBU",11584,3.78,50,153,"Paperback","https://www.bookdepository.com/es/Dragon-Busca-Princesa-Purificacion-Menaya/9788493482640?ref=grid-view"
"155","La cerveza del faraon/ The Pharaoh's Beer","Diego Agrimbau","Editorial Saure S L U",21649,2,1,48,"Hardback","https://www.bookdepository.com/es/La-cerveza-del-faraon-Pharaohs-Beer-Diego-Agrimbau/9788495225672?ref=grid-view"
"156","Aritz 1 El tesoro de Nayarit / The Treasure of Nayarit","Pello Gutierrez","Editorial Saure S L U",23608,0,0,48,"Hardback","https://www.bookdepository.com/es/Aritz-1-El-tesoro-de-Nayarit-Treasure-Nayarit-Pello-Gutierrez/9788495225368?ref=grid-view"
"157","Los babilonios/ The Babylonians","Martinez De Antonana","Editorial Saure S L U",22301,0,0,32,"Hardback","https://www.bookdepository.com/es/Los-babilonios-Babylonians-Martinez-De-Antonana/9788495225795?ref=grid-view"
"158","El viaje de las semillas/ The Seed's Journey","Joseba Gomez Gonzalez","Editorial Saure S L U",23766,3.67,6,48,"Hardback","https://www.bookdepository.com/es/El-viaje-de-las-semillas-Seeds-Journey-Joseba-Gomez-Gonzalez/9788495225832?ref=grid-view"
"159","Al Limite de Nuestras Vidas","Philippe Nessmann","BAMBU",12823,3.54,26,137,"Paperback","https://www.bookdepository.com/es/Al-Limite-de-Nuestras-Vidas-Philippe-Nessmann/9788483430514?ref=grid-view"
"160","Penny, Caida del Cielo","Jennifer L Holm","BAMBU",14156,3.99,8719,252,"Paperback","https://www.bookdepository.com/es/Penny-Caida-del-Cielo-Jennifer-L-Holm/9788483430699?ref=grid-view"
"161","Los Gamopelusidas","Aura Tazon Cubillas","BAMBU",12321,3.5,2,201,"Paperback","https://www.bookdepository.com/es/Los-Gamopelusidas-Aura-Tazon-Cubillas/9788483430569?ref=grid-view"
"162","Ojo! Vranek Parece Totalmente Inofensivo!","Christine Nöstlinger","BAMBU",13014,3.86,42,214,"Paperback","https://www.bookdepository.com/es/Ojo-Vranek-Parece-Totalmente-Inofensivo-Christine-Nöstlinger/9788483430873?ref=grid-view"
"163","El Regalo del Rio","Jesus Ballaz","BAMBU",9584,3.67,12,74,"Paperback","https://www.bookdepository.com/es/El-Regalo-del-Rio-Jesus-Ballaz/9788483430125?ref=grid-view"
"164","La Camiseta de Oscar","Cesar Fernandez Garcia","BAMBU",10003,3.62,8,92,"Paperback","https://www.bookdepository.com/es/La-Camiseta-de-Oscar-Cesar-Fernandez-Garcia/9788483430132?ref=grid-view"
"165","Catalinasss","Marisa Lopez Soria","BAMBU",11958,2.5,2,105,"Paperback","https://www.bookdepository.com/es/Catalinasss-Marisa-Lopez-Soria/9788483430590?ref=grid-view"
"166","El tesoro cosmico/ George's Cosmic Treasure Hunt","Stephen W. Hawking","Random House Mondadori",27292,4.22,2036,220,"Hardback","https://www.bookdepository.com/es/El-tesoro-cosmico-Georges-Cosmic-Treasure-Hunt-Stephen-W-Hawking/9788484415558?ref=grid-view"
"167","Scouting for Boys","Baden-Powell Robert Baden-Powell","WWW.Bnpublishing.com",27717,4.56,9,424,"Hardback","https://www.bookdepository.com/es/Scouting-for-Boys-Baden-Powell-Robert-Baden-Powell/9789562915083?ref=grid-view"
"168","De Exilios, Maremotos y Lechuzas","Carolina Trujillo Piriz","Ediciones Colihue SRL",11874,4,2,132,"Paperback","https://www.bookdepository.com/es/De-Exilios-Maremotos-y-Lechuzas-Carolina-Trujillo-Piriz/9789505810949?ref=grid-view"
"169","Sombras y Arboles","Graciela Ballesteros","Ediciones Colihue SRL",13645,4,1,204,"Paperback","https://www.bookdepository.com/es/Sombras-y-Arboles-Graciela-Ballesteros/9789505811298?ref=grid-view"
"170","Las Aventuras De Huckleberry Finn","Mark Twain","Ediciones Colihue SRL",23401,3.82,1159874,356,"Paperback","https://www.bookdepository.com/es/Las-Aventuras-De-Huckleberry-Finn-Mark-Twain/9789505812745?ref=grid-view"
"171","La Cenicienta","Charles Perrault","EDICIONES COLIHUE",11756,0,0,NA,"Paperback","https://www.bookdepository.com/es/La-Cenicienta-Charles-Perrault/9789505814909?ref=grid-view"
"172","Don Juan El Zorro: Vida y Meditaciones De UN Picaro","Javier Villafane","Ediciones Colihue SRL",10610,3,1,113,"Paperback","https://www.bookdepository.com/es/Don-Juan-El-Zorro-Vida-y-Meditaciones-De-UN-Picaro-Javier-Villafane/9789505816217?ref=grid-view"
"173","Cenicienta","Natalia Rivera","Sigmar",8800,5,1,24,"Board book","https://www.bookdepository.com/es/Cenicienta-Natalia-Rivera/9789501113129?ref=grid-view"
"174","Bella Durmiente, La - Colorin, Colorado","Grimm Hermanos","Sigmar",8800,0,0,24,"Paperback","https://www.bookdepository.com/es/Bella-Durmiente-La-Colorin-Colorado-Grimm-Hermanos/9789501113099?ref=grid-view"
"175","Blancanieves","Sigmar","Sigmar",11196,0,0,8,"Paperback","https://www.bookdepository.com/es/Blancanieves-Sigmar/9789501117462?ref=grid-view"
"176","Los Tres Chanchitos","Natalia Rivera","Sigmar",7892,0,0,24,"Paperback","https://www.bookdepository.com/es/Los-Tres-Chanchitos-Natalia-Rivera/9789501113655?ref=grid-view"
"177","Clasicos de Misterio II - Clasicos Juveniles","Sir Arthur Conan Doyle","Sigmar",6474,3.29,7,72,"Paperback","https://www.bookdepository.com/es/Clasicos-de-Misterio-II-Clasicos-Juveniles-Sir-Arthur-Conan-Doyle/9789501115017?ref=grid-view"
"178","Sangre y corazon/ Blood and heart","Delia M. G. de Acuna","Editorial Sigmar S.A.C.I.",9582,0,0,32,"Paperback","https://www.bookdepository.com/es/Sangre-y-corazon-Blood-heart-Delia-M-G-de-Acuna/9789501119718?ref=grid-view"
"179","Una vendetta y otros cuentos/ A Vendetta and other stories","Guy de Maupassant","Editorial Sigmar S.A.C.I.",6429,3.64,173,70,"Paperback","https://www.bookdepository.com/es/Una-vendetta-y-otros-cuentos-Vendetta-other-stories-Guy-de-Maupassant/9789501118841?ref=grid-view"
"180","El clima / The Weather","Deborah Chancellor","Editorial Sigmar S.A.C.I.",19132,3.25,4,32,"Hardback","https://www.bookdepository.com/es/El-clima-Weather-Deborah-Chancellor/9789501128284?ref=grid-view"
"181","Oceanos y mares / Oceans and Seas","Stephen Savage","Editorial Sigmar S.A.C.I.",19132,5,2,32,"Hardback","https://www.bookdepository.com/es/Oceanos-y-mares-Oceans-Seas-Stephen-Savage/9789501128291?ref=grid-view"
"182","Heroes y villanos / Heroes and villains","Leonardo Batic","Albatros/Argentina",20558,5,1,63,"Paperback","https://www.bookdepository.com/es/Heroes-y-villanos-Heroes-villains-Leonardo-Batic/9789502412306?ref=grid-view"
"183","Fiesta De Maquillaje/ Make-up Party","Florencia Nizzoli","Albatros/Argentina",19587,0,0,63,"Paperback","https://www.bookdepository.com/es/Fiesta-De-Maquillaje-Make-up-Party-Florencia-Nizzoli/9789502410975?ref=grid-view"
"184","Si subes al Sagarmatha cuando humea viento y nieve / If You Climb Sagarmatha When It's Fuming Wind and Snow","Josep-Francesc Delgado","Rdcr Edicions Del Roure De Can roca",17083,0,0,230,"Paperback","https://www.bookdepository.com/es/Si-subes-al-Sagarmatha-cuando-humea-viento-y-nieve-If-You-Climb-Sagarmatha-When-Its-Fuming-Wind-Snow-Josep-Francesc-Delgado/9788461145607?ref=grid-view"
"185","Los Vertebrados/ the Vertebrates","Micaela Solinas","Editorial Editex",26231,5,1,94,"Paperback","https://www.bookdepository.com/es/Los-Vertebrados-Vertebrates-Micaela-Solinas/9788471319326?ref=grid-view"
"186","Luz, sonido y electricidad / Light, Sound and Electricity","Antonio Leonardi","Celesa",26231,0,0,93,"Paperback","https://www.bookdepository.com/es/Luz-sonido-y-electricidad-Light-Sound-Electricity-Antonio-Leonardi/9788471319241?ref=grid-view"
"187","Aventura de Aprender a Pensar y Resolver 2","Asuncion Bados","Sintesis Editorial",29892,0,0,255,"Paperback","https://www.bookdepository.com/es/Aventura-de-Aprender-Pensar-y-Resolver-2-Asuncion-Bados/9788477385271?ref=grid-view"
"188","Blancanieves / Snow White","Susaeta Publishing Inc","Susaeta Publishing, Inc.",11828,0,0,31,"Hardback","https://www.bookdepository.com/es/Blancanieves-Snow-White-Susaeta-Publishing-Inc/9788430524549?ref=grid-view"
"189","250 Preguntas y Respuestas","Susaeta Publishing Inc","Susaeta Publishing, Inc.",17083,2.75,4,247,"Hardback","https://www.bookdepository.com/es/250-Preguntas-y-Respuestas-Susaeta-Publishing-Inc/9788430542628?ref=grid-view"
"190","Los Relatos 2 - Juegos","Julio Cortazar","Alianza Editorial Sa",27300,4.32,75,374,"Paperback","https://www.bookdepository.com/es/Los-Relatos-2-Juegos-Julio-Cortazar/9788420634746?ref=grid-view"
"191","Cuentos de horror","Edgar Allan Poe","Editorial Edaf S.A.",14121,3.53,525,203,"Paperback","https://www.bookdepository.com/es/Cuentos-de-horror-Edgar-Allan-Poe/9788441406285?ref=grid-view"
"192","Nayarit","Ponce Palafox Jesus T","EAE Editorial Academia Espanola",75657,0,0,392,"Paperback","https://www.bookdepository.com/es/Nayarit-Ponce-Palafox-Jesus-T/9783845487328?ref=grid-view"
"193","Modelacion En Sistemas de Drenaje Agricola Subterraneo","Chavez Garcia Carlos Alberto","EAE Editorial Academia Espanola",45472,0,0,164,"Paperback","https://www.bookdepository.com/es/Modelacion-En-Sistemas-de-Drenaje-Agricola-Subterraneo-Chavez-Garcia-Carlos-Alberto/9783845495323?ref=grid-view"
"194","La tragedia de Vasito de Plastico * The Tragedy of Little Plastic Cup","Pat Alvarado","Piggy Press Books",19970,0,0,30,"Hardback","https://www.bookdepository.com/es/La-tragedia-de-Vasito-de-Plastico-Tragedy-Little-Plastic-Cup-Pat-Alvarado/9789962690061?ref=grid-view"
"195","Banda Sonora","Jordi Sierra i Fabra","Ediciones Siruela S.A.",39478,3.44,34,253,"Paperback","https://www.bookdepository.com/es/Banda-Sonora-Jordi-Sierra-i-Fabra/9788498410136?ref=grid-view"
"196","El diagnostico y otros relatos/ The Diagnosis and Other Stories","Jostein Gaarder","Grupo Anaya Comercial",22340,3.56,469,223,"Paperback","https://www.bookdepository.com/es/El-diagnostico-y-otros-relatos-Diagnosis-Other-Stories-Jostein-Gaarder/9788498410440?ref=grid-view"
"197","Las fallas de Valencia: Mucho mas que un sueno","Encarnacion Galindo Garcia","Editorial Edinumen",14288,0,0,44,"Paperback","https://www.bookdepository.com/es/Las-fallas-de-Valencia-Mucho-mas-que-un-sueno-Encarnacion-Galindo-Garcia/9788498480498?ref=grid-view"
"198","Los fantasmas del palacio de Linares Book + CD","Manuel Rebollar Barro","Editorial Edinumen",14612,2.83,6,80,"Mixed media product","https://www.bookdepository.com/es/Los-fantasmas-del-palacio-de-Linares-Book-CD-Manuel-Rebollar-Barro/9788498482324?ref=grid-view"
"199","Un pringao total","Jeff Kinney","RBA LIBROS",31070,3.99,460436,217,"Hardback","https://www.bookdepository.com/es/Un-pringao-total-Jeff-Kinney/9788498672220?ref=grid-view"
"200","La Quimera del Oro","Laurence Gillot","Combel Ediciones Editorial Esin, S.A.",19615,4.33,3,52,"Hardback","https://www.bookdepository.com/es/La-Quimera-del-Oro-Laurence-Gillot/9788498253641?ref=grid-view"
"201","El Libro de Las Fabulas","Concha Cardenoso","Combel Ediciones Editorial Esin, S.A.",25192,3.86,7,156,"Hardback","https://www.bookdepository.com/es/El-Libro-de-Las-Fabulas-Concha-Cardenoso/9788498254990?ref=grid-view"
"202","Dancing with the Devil and Other Tales from Beyond / Bailando Con El Diablo Y Otros Cuentos del Mas Alla","Jr Saldana","Pinata Books",11557,3.65,17,64,"Paperback","https://www.bookdepository.com/es/Dancing-with-Devil-Other-Tales-from-Beyond-Bailando-Con-El-Diablo-Y-Otros-Cuentos-del-Mas-Alla-Jr-Saldana/9781558857445?ref=grid-view"
"203","Plaguicidas, Un Acercamiento Sobre Sus Usos y Efectos En Floricultores","Castillo Cadena Julieta","EAE Editorial Academia Espanola",31045,0,0,96,"Paperback","https://www.bookdepository.com/es/Plaguicidas-Un-Acercamiento-Sobre-Sus-Usos-y-Efectos-En-Floricultores-Castillo-Cadena-Julieta/9783846563304?ref=grid-view"
"204","Cambio Climatico y Variabilidad Climatica En Cordoba, Argentina","Vinocur Marta Graciela","EAE Editorial Academia Espanola",45651,0,0,172,"Paperback","https://www.bookdepository.com/es/Cambio-Climatico-y-Variabilidad-Climatica-En-Cordoba-Argentina-Vinocur-Marta-Graciela/9783846560860?ref=grid-view"
